frame_number,sync_timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
276,9.200,0.017,0.138,10.555,-1.37189,0.08730,-0.93458
277,9.233,0.009,0.136,10.642,-1.17229,-0.15740,-1.05526
278,9.267,0.020,0.090,10.583,-1.39473,-0.10572,-1.04363
279,9.300,-0.018,0.041,10.584,-1.17143,-0.08618,-1.08802
280,9.333,0.062,0.106,10.635,-1.18992,-0.16616,-1.05196
281,9.367,0.040,0.155,10.596,-1.25047,-0.07387,-1.01708
282,9.400,0.079,0.020,10.577,-1.18864,-0.09270,-1.05890
283,9.433,-0.003,0.100,10.589,-1.36313,-0.01565,-1.11455
284,9.467,-0.059,0.137,10.625,-1.43834,-0.06653,-1.13197
285,9.500,0.003,0.119,10.623,-1.20503,-1.91605,-1.07854
286,9.533,0.053,0.125,10.621,-1.29300,0.07236,-1.03634
287,9.567,-0.096,0.095,10.582,-1.39513,-0.15121,-0.95713
288,9.600,0.058,0.126,10.597,-1.30966,-0.09924,-1.01852
289,9.633,0.044,0.274,10.596,-1.24283,0.05131,-1.15195
290,9.667,0.043,0.123,10.633,-1.35038,0.11662,-1.12901
291,9.700,-0.056,0.052,10.541,-1.38168,-0.06761,-0.94881
292,9.733,0.073,0.133,10.531,-1.20973,0.05015,-0.94947
293,9.767,-0.018,0.142,10.555,-1.09418,-0.11915,-1.09929
294,9.800,0.050,0.126,10.635,-1.33478,-0.12649,-0.97378
295,9.833,0.036,0.095,10.509,-1.19591,0.04150,-1.11489
296,9.867,0.011,0.120,10.580,-1.18467,1.43703,-1.13558
297,9.900,0.025,0.115,10.594,-1.34134,0.88063,-1.05231
298,9.933,-0.072,0.129,10.548,-1.32385,-0.08542,-1.01271
299,9.967,0.003,0.048,10.579,-1.22505,-0.10173,-1.02294
300,10.000,0.006,0.104,10.517,-1.22466,-0.04369,-0.99237
301,10.033,0.010,0.178,10.637,-1.24172,-0.05958,-0.96729
302,10.067,-0.025,0.113,10.631,-1.19842,-0.05955,-1.04474
303,10.100,0.012,0.221,10.591,-1.29773,0.02612,-0.93336
304,10.133,-0.016,0.127,10.537,-1.23191,-0.07451,-0.93054
305,10.167,0.110,0.113,10.617,-1.21414,0.41353,-1.03342
306,10.200,0.047,0.193,10.636,-1.14288,-1.06164,-1.07521
307,10.233,0.037,0.088,10.588,-1.40535,-0.09455,-1.05373
308,10.267,-0.110,0.139,10.665,-1.39043,-0.12717,-0.95308
309,10.300,-0.069,0.145,10.527,-1.23838,-0.08763,-1.06424
310,10.333,-0.002,0.274,10.582,-1.11271,0.02298,-0.92805
311,10.367,-0.020,0.077,10.489,-1.23300,-1.47523,-1.17519
312,10.400,0.067,0.119,10.558,-1.24972,0.16686,-0.82657
