frame_number,sync_timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
308,10.267,0.325,10.914,0.333,3.85834,6.26594,-8.36723
309,10.300,1.097,10.183,0.377,16.74617,-10.89518,-7.02098
310,10.333,0.528,11.385,0.337,-6.74957,9.53277,-23.17135
311,10.367,-1.356,13.381,3.437,-40.63496,26.84177,-34.68263
312,10.400,0.707,11.668,3.239,-10.92375,18.27647,-16.50774
313,10.433,1.436,9.850,3.821,7.73853,-8.61766,-1.36794
314,10.467,0.649,9.213,3.710,1.85621,-26.06512,-12.22770
315,10.500,-0.549,10.286,3.463,4.72210,-13.29118,-16.58288
316,10.533,-1.274,9.441,2.577,-4.52759,-8.64334,-12.50100
317,10.567,-1.914,9.218,2.083,-11.98035,-2.72638,5.66375
318,10.600,-0.719,9.938,1.835,-8.41051,1.26762,9.75526
319,10.633,-0.480,9.647,1.868,-0.08944,-0.06758,4.96046
320,10.667,-0.472,8.751,1.611,3.61037,-2.68856,3.26093
321,10.700,-0.354,8.682,1.206,-2.53765,-2.45616,6.01296
322,10.733,-0.223,9.355,0.923,-2.07616,-3.01897,3.47116
323,10.767,-0.342,9.458,0.853,1.49604,-4.14704,-2.18016
324,10.800,-0.390,8.676,0.521,-2.21340,-1.63234,-8.47980
325,10.833,-0.550,8.499,0.227,-12.60408,2.70600,-10.13505
326,10.867,-0.601,9.157,-0.212,-9.66581,8.24066,-11.00213
327,10.900,-0.423,9.365,-0.040,-9.42828,6.49388,-4.86842
328,10.933,-0.537,9.338,0.208,-8.09825,5.79787,-3.63214
329,10.967,-0.366,9.242,-0.172,-6.27964,6.77599,-6.48151
330,11.000,0.161,10.933,0.084,-15.11067,0.70146,-0.01397
331,11.033,0.668,12.249,1.085,-23.29265,-11.12682,12.27359
332,11.067,-0.115,11.999,2.088,-9.13011,-20.42447,19.78113
333,11.100,-0.765,10.558,2.377,-9.16450,-14.86691,15.54209
334,11.133,-1.270,10.289,3.036,-6.76408,-7.13464,9.12255
335,11.167,-0.011,9.804,2.775,6.18961,4.46769,6.30341
336,11.200,0.577,9.533,2.942,5.47832,-0.55114,4.71096
337,11.233,0.838,10.270,2.211,-4.72184,-5.53893,-0.38124
338,11.267,0.586,10.480,2.011,-2.60440,-8.53470,-5.92577
339,11.300,0.177,10.276,1.613,4.95214,-7.85758,-9.66338
340,11.333,-0.176,9.974,1.407,12.59185,-1.90074,-8.55385
341,11.367,-0.385,9.650,1.816,16.42413,2.99451,-8.10766
342,11.400,0.155,9.796,1.791,13.21890,4.90241,-8.17698
343,11.433,0.322,9.889,1.766,12.26230,6.92005,-6.65085
